"make","variant","length","big_region","small_region","price","year","gdp","hdi"
"Dufour","455","45","Europe","Greece",145764,"2006","20287.7253030767","0.887"
"Dufour","455 GL","45","Europe","Greece",132402,"2006","20287.7253030767","0.887"
"Dufour","455","45","Europe","Malta",163984,"2006","30379.5968015298","0.918"
"Dufour","455 GL","45","Europe","Spain",168886,"2006","27702.7452993409","0.905"
"Elan","Impression 384","38","Europe","Croatia",100212,"2006","16610.3180919751","0.858"
"Elan","Impression 384","38","Europe","Croatia",93076,"2006","16610.3180919751","0.858"
"Elan","Impression 384","38","Europe","Croatia",72882,"2006","16610.3180919751","0.858"
"Elan","Impression 384","38","Europe","Croatia",59520,"2006","16610.3180919751","0.858"
"Elan","434 Impression","44","Europe","Croatia",109080,"2006","16610.3180919751","0.858"
"Elan","Impression 434","44","Europe","Malta",168843,"2006","30379.5968015298","0.918"
"Elan","Impression 434","44","Europe","Spain",129973,"2006","27702.7452993409","0.905"
"Elan","Impression 434","44","Europe","Spain",106893,"2006","27702.7452993409","0.905"
"Elan","Impression 434","44","Europe","Sweden",201697,"2006","55985.9706331466","0.947"
"Grand Soleil","40","41","Europe","Italy",145744,"2006","33281.3366682385","0.895"
"Grand Soleil","40","41","Europe","Italy",111752,"2006","33281.3366682385","0.895"
"Grand Soleil","43","43","Europe","Greece",157911,"2006","20287.7253030767","0.887"
"Grand Soleil","45","45","Europe","Italy",200425,"2006","33281.3366682385","0.895"
"Grand Soleil","45","45","Europe","Italy",193137,"2006","33281.3366682385","0.895"
"Grand Soleil","45","45","Europe","Italy",176176,"2006","33281.3366682385","0.895"
"Grand Soleil","45","45","Europe","Turkey",156742,"2006","14055.1055648777","0.838"
"Grand Soleil","45","45","Europe","Turkey",144549,"2006","14055.1055648777","0.838"
"Grand Soleil","50","49","Caribbean","Antigua and Barbuda",273182,"2006","17335.047039518","0.788"
"Grand Soleil","50","49","Europe","Italy",206498,"2006","33281.3366682385","0.895"
"Hanse","400","40","Europe","France",108135,"2006","38816.4792795643","0.903"
"Hanse","400","40","Europe","Greece",93249,"2006","20287.7253030767","0.887"
"Hanse","400e","40","Europe","Italy",91102,"2006","33281.3366682385","0.895"
"Hanse","400e","40","Europe","Netherlands",139690,"2006","50546.7893728169","0.941"
"Hanse","400","40","Europe","Netherlands",115275,"2006","50546.7893728169","0.941"
"Hanse","411","40","Europe","Spain",100820,"2006","27702.7452993409","0.905"
"Hanse","461","46","Europe","France",200425,"2006","38816.4792795643","0.903"
"Hanse","461","46","Europe","Italy",194351,"2006","33281.3366682385","0.895"
"Hanse","461","46","Europe","Italy",162769,"2006","33281.3366682385","0.895"
"Hanse","461","46","Europe","Italy",143371,"2006","33281.3366682385","0.895"
"Hanse","461","46","Europe","Italy",143371,"2006","33281.3366682385","0.895"
"Hanse","470e","47","Europe","Denmark",199990,"2006","60345.5573176803","0.948"
"Hanse","540e","52","Europe","Spain",267233,"2006","27702.7452993409","0.905"
"Hanse","531","53","Europe","Ireland",179782,"2006","97316.8775085729","0.945"
"Hanse","531","53","Europe","Ireland",179775,"2006","97316.8775085729","0.945"
"Harmony","38","38","Europe","United Kingdom",66549,"2006","47923.4822383348","0.929"
"Harmony","47","47","Europe","Greece",82588,"2006","20287.7253030767","0.887"
"Hunter","380","37","USA","Florida",109000,"2006","62789.1279211483","0.921"
"Hunter","38","38","USA","Connecticut",95000,"2006","62789.1279211483","0.921"
"Hunter","38","38","Europe","Cork",95961,"2006","97316.8775085729","0.945"
"Hunter","38","38","USA","New Jersey",89900,"2006","62789.1279211483","0.921"
"Hunter","38","38","USA","New York",117300,"2006","62789.1279211483","0.921"
"Hunter","38","38","USA","New York",108551,"2006","62789.1279211483","0.921"
"Hunter","38","38","USA","New York",94500,"2006","62789.1279211483","0.921"
"Hunter","38","38","USA","North Carolina",119000,"2006","62789.1279211483","0.921"
"Hunter","38","38","USA","Texas",105000,"2006","62789.1279211483","0.921"
"Hunter","38","38","USA","Wisconsin",109400,"2006","62789.1279211483","0.921"
"Hunter","41","40","USA","California",120000,"2006","62789.1279211483","0.921"
"Hunter","41 DS","40","Europe","Greece",95948,"2006","20287.7253030767","0.887"
"Hunter","41 Deck Salon","40","Europe","Greece",94733,"2006","20287.7253030767","0.887"
"Hunter","41 DS","40","USA","New York",139000,"2006","62789.1279211483","0.921"
"Hunter","41 DS","40","USA","North Carolina",149500,"2006","62789.1279211483","0.921"
"Hunter","41 DS","40","USA","Ohio",149000,"2006","62789.1279211483","0.921"
"Hunter","41 DS","40","USA","Washington",174500,"2006","62789.1279211483","0.921"
"Hunter","44","44","USA","Florida",163000,"2006","62789.1279211483","0.921"
"Hunter","44 Deck Salon","44","Caribbean","Mexico",159000,"2006","10077.3833104761","0.758"
"Hunter","44 DS","44","USA","Rhode Island",169900,"2006","62789.1279211483","0.921"
"Hunter","45 Center Cockpit","45","USA","California",205000,"2006","62789.1279211483","0.921"
"Hunter","45 Center Cockpit","45","USA","Maryland",167500,"2006","62789.1279211483","0.921"
"Hunter","45cc","45","USA","Wisconsin",179900,"2006","62789.1279211483","0.921"
"Island Packet","440","45","USA","Florida",350000,"2006","62789.1279211483","0.921"
"Island Packet","445","45","Europe","Gibraltar",279854,"2006","47923.482","0.929"
"Island Packet","445","45","Europe","Gibraltar",279845,"2006","47923.482","0.929"
"Island Packet","440","45","Europe","Netherlands",376505,"2006","50546.7893728169","0.941"
"Island Packet","440","45","Europe","Netherlands",340008,"2006","50546.7893728169","0.941"
"Island Packet","485","52","Europe","Netherlands",533252,"2006","50546.7893728169","0.941"
"J Boats","J 122","40","USA","California",189000,"2006","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 40.3","40","Europe","Croatia",119648,"2006","16610.3180919751","0.858"
"Jeanneau","Sun Odyssey 40.3","40","Europe","Croatia",72760,"2006","16610.3180919751","0.858"
"Jeanneau","Sun Odyssey 40.3","40","USA","Illinois",129500,"2006","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 40.3","40","Europe","Italy",115396,"2006","33281.3366682385","0.895"
"Jeanneau","Sun Odyssey 40.3","40","Europe","Italy",103249,"2006","33281.3366682385","0.895"
"Jeanneau","Sun Odyssey 40.3","40","USA","Rhode Island",129900,"2006","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 40.3","40","Europe","United Kingdom",113913,"2006","47923.4822383348","0.929"
"Jeanneau","Sun Odyssey 42 DS","42","Caribbean","Mexico",180000,"2006","10077.3833104761","0.758"
"Jeanneau","Sun Odyssey 42 DS","42","USA","Rhode Island",159000,"2006","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 42 DS","42","Europe","Spain",133230,"2006","27702.7452993409","0.905"
"Jeanneau","Sun Odyssey 43 DS","42","USA","Washington",198500,"2006","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 45","45","Europe","Croatia",173702,"2006","16610.3180919751","0.858"
"Jeanneau","Sun Odyssey 45","45","Europe","Croatia",139690,"2006","16610.3180919751","0.858"
"Jeanneau","Sun Odyssey 45","45","Europe","Croatia",115396,"2006","16610.3180919751","0.858"
"Jeanneau","Sun Odyssey 45","45","USA","Florida",169000,"2006","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 45","45","Europe","Greece",109323,"2006","20287.7253030767","0.887"
"Jeanneau","Sun Odyssey 45","45","Europe","Greece",103188,"2006","20287.7253030767","0.887"
"Jeanneau","Sun Odyssey 45","45","Europe","Spain",156696,"2006","27702.7452993409","0.905"
"Jeanneau","Sun Odyssey 45","45","Europe","Spain",132436,"2006","27702.7452993409","0.905"
"Jeanneau","Sun Odyssey 45","45","Europe","Spain",132402,"2006","27702.7452993409","0.905"
"Jeanneau","Sun Odyssey 48 DS","48","Europe","France",206507,"2006","38816.4792795643","0.903"
"Jeanneau","Sun Odyssey 49 DS","49","Europe","Croatia",132407,"2006","16610.3180919751","0.858"
"Jeanneau","Sun Odyssey 49 DS","49","USA","Florida",278165,"2006","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 49 DS","49","USA","Florida",175000,"2006","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 49 DS","49","Europe","France",200433,"2006","38816.4792795643","0.903"
"Jeanneau","Sun Odyssey 49 Owners version","49","Europe","Greece",252667,"2006","20287.7253030767","0.887"
"Jeanneau","Sun Odyssey 49","49","Europe","Greece",115396,"2006","20287.7253030767","0.887"
"Jeanneau","Sun Odyssey 49 DS","49","Europe","Italy",206507,"2006","33281.3366682385","0.895"
"Jeanneau","Sun Odyssey 49","49","USA","Michigan",279900,"2006","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 49","49","USA","Michigan",249900,"2006","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 49 DS","49","Europe","Spain",224728,"2006","27702.7452993409","0.905"
"Jeanneau","Sun Odyssey 54 DS","55","Europe","Croatia",179775,"2006","16610.3180919751","0.858"
"Jeanneau","Sun Odyssey 54 DS","55","Europe","Greece",299771,"2006","20287.7253030767","0.887"
"Jeanneau","Sun Odyssey 54 DS","55","Europe","Italy",230792,"2006","33281.3366682385","0.895"
"Najad","440 CC","44","Europe","United Kingdom",413104,"2006","47923.4822383348","0.929"
"Nordship","DSC 38","38","Europe","France",200425,"2006","38816.4792795643","0.903"
"Oyster","46","46","USA","Rhode Island",499000,"2006","62789.1279211483","0.921"
"Passport","470","47","USA","Maryland",489000,"2006","62789.1279211483","0.921"
"Passport","Vista 515 Center Cockpit","51","USA","Maryland",635000,"2006","62789.1279211483","0.921"
"Sabre","386","38","USA","New York",194995,"2006","62789.1279211483","0.921"
"Sabre","426","42","USA","Florida",285000,"2006","62789.1279211483","0.921"
"Sabre","426","42","USA","Maryland",285000,"2006","62789.1279211483","0.921"
"Tayana","48","48","USA","California",386000,"2006","62789.1279211483","0.921"
"Wauquiez","Centurion 40s","40","Europe","France",170057,"2006","38816.4792795643","0.903"
"Wauquiez","Pilot Saloon 41","42","Europe","Ireland",156696,"2006","97316.8775085729","0.945"
"Wauquiez","Pilot Saloon 41","42","Europe","Spain",193137,"2006","27702.7452993409","0.905"
"Wauquiez","Pilot Saloon 47","47","Europe","Greece",279391,"2006","20287.7253030767","0.887"
"X-Yachts","X-40","40","Europe","France",180990,"2006","38816.4792795643","0.903"
"X-Yachts","X-40","40","Europe","Italy",212572,"2006","33281.3366682385","0.895"
"X-Yachts","X-43","43","Europe","France",208928,"2006","38816.4792795643","0.903"
"X-Yachts","X-50","50","Europe","Belgium",425144,"2006","44184.6852868064","0.937"
"X-Yachts","50","50","Europe","Denmark",358209,"2006","60345.5573176803","0.948"
"X-Yachts","X-50","50","Europe","France",388703,"2006","38816.4792795643","0.903"
"Zuanelli","52 DH","52","Europe","Italy",346188,"2006","33281.3366682385","0.895"
"Allures","44","44","Europe","France",290312,"2007","38816.4792795643","0.903"
"Alubat","Ovni 395","41","Europe","Italy",194351,"2007","33281.3366682385","0.895"
"Alubat","CIGALE 16","54","Europe","Spain",352262,"2007","27702.7452993409","0.905"
"Amel","54","56","Europe","Spain",504099,"2007","27702.7452993409","0.905"
"Archambault","40 RC","39","Europe","Greece",119024,"2007","20287.7253030767","0.887"
"Bavaria","39 Cruiser","39","Europe","Croatia",123292,"2007","16610.3180919751","0.858"
"Bavaria","39 Cruiser","39","Europe","Croatia",91102,"2007","16610.3180919751","0.858"
"Bavaria","39 Cruiser","39","USA","Florida",85900,"2007","62789.1279211483","0.921"
"Bavaria","39 Cruiser","39","Europe","Greece",97176,"2007","20287.7253030767","0.887"
"Bavaria","39 Cruiser","39","Europe","Greece",69238,"2007","20287.7253030767","0.887"
"Bavaria","39 Cruiser","39","Europe","Greece",68040,"2007","20287.7253030767","0.887"
"Bavaria","39 Cruiser","39","Europe","Greece",68023,"2007","20287.7253030767","0.887"
"Bavaria","39 Cruiser","39","Europe","Greece",67537,"2007","20287.7253030767","0.887"
"Bavaria","39 Cruiser","39","Europe","Spain",91102,"2007","27702.7452993409","0.905"
"Bavaria","39 Cruiser","39","Europe","United Kingdom",99898,"2007","47923.4822383348","0.929"
"Bavaria","44 Vision","45","Europe","Bulgaria",139690,"2007","9550.94254965707","0.795"
"Bavaria","44 Vision","45","Europe","Italy",156696,"2007","33281.3366682385","0.895"
"Bavaria","44 Vision","45","Europe","Netherlands",176131,"2007","50546.7893728169","0.941"
"Bavaria","Cruiser 46","46","Europe","Croatia",133009,"2007","16610.3180919751","0.858"
"Bavaria","Cruiser 46","46","Europe","Croatia",131795,"2007","16610.3180919751","0.858"
"Bavaria","Cruiser 46","46","Europe","Croatia",91831,"2007","16610.3180919751","0.858"
"Bavaria","46 Cruiser","46","USA","Florida",129900,"2007","62789.1279211483","0.921"
"Bavaria","Cruiser 46","46","Europe","Greece",105705,"2007","20287.7253030767","0.887"
"Bavaria","Cruiser 46","46","Europe","Italy",115396,"2007","33281.3366682385","0.895"
"Bavaria","Cruiser 46","46","Caribbean","Martinique",151892,"2007","38816.479","0.903"
"Bavaria","50 Cruiser","49","Europe","Croatia",180382,"2007","16610.3180919751","0.858"
"Bavaria","50 Cruiser","49","Europe","Croatia",173094,"2007","16610.3180919751","0.858"
"Bavaria","50 Cruiser","49","Europe","Croatia",108108,"2007","16610.3180919751","0.858"
"Bavaria","50 Cruiser","49","Europe","Croatia",107486,"2007","16610.3180919751","0.858"
"Bavaria","50 Cruiser","49","Europe","Croatia",94746,"2007","16610.3180919751","0.858"
"Bavaria","50 Cruiser","49","Europe","Italy",145769,"2007","33281.3366682385","0.895"
"Bavaria","50 Cruiser","49","Europe","Italy",133617,"2007","33281.3366682385","0.895"
"Bavaria","50 Cruiser","49","Europe","Italy",121470,"2007","33281.3366682385","0.895"
"Bavaria","50 Cruiser","49","Europe","Malta",184634,"2007","30379.5968015298","0.918"
"Bavaria","50 Cruiser","49","Europe","Spain",182212,"2007","27702.7452993409","0.905"
"Bavaria","Cruiser 46","46","Caribbean","Saint Lucia",152910,"2007","10802.6557167098","0.715"
"Bavaria","Cruiser 50","49","Caribbean","Martinique",200498,"2007","38816.479","0.903"
"Beneteau","Cyclades 39.3","39","Europe","Croatia",78955,"2007","16610.3180919751","0.858"
"Beneteau","Cyclades 39.3","39","Europe","Croatia",72639,"2007","16610.3180919751","0.858"
"Beneteau","Cyclades 39.3","39","Europe","Croatia",66808,"2007","16610.3180919751","0.858"
"Beneteau","Cyclades 39.3","39","Europe","France",87458,"2007","38816.4792795643","0.903"
"Beneteau","Cyclades 39.3","39","Europe","Greece",70452,"2007","20287.7253030767","0.887"
"Beneteau","Cyclades 39.3","39","Europe","Spain",94746,"2007","27702.7452993409","0.905"
"Beneteau","Cyclades 39.3","39","Europe","Spain",83814,"2007","27702.7452993409","0.905"
"Beneteau","First 40.7","40","Europe","Croatia",91125,"2007","16610.3180919751","0.858"
"Beneteau","Oceanis 40","40","Europe","Greece",95985,"2007","20287.7253030767","0.887"
"Beneteau","Oceanis 40","40","Europe","Spain",146488,"2007","27702.7452993409","0.905"
"Beneteau","Oceanis 40","40","Europe","Spain",106562,"2007","27702.7452993409","0.905"
"Beneteau","Oceanis 40","40","Europe","Turkey",108135,"2007","14055.1055648777","0.838"
"Beneteau","Oceanis 43","43","Europe","Croatia",115396,"2007","16610.3180919751","0.858"
"Beneteau","Cyclades 43.4","43","Europe","Croatia",114789,"2007","16610.3180919751","0.858"
"Beneteau","Cyclades 43.4","43","Europe","Croatia",87458,"2007","16610.3180919751","0.858"
"Beneteau","Oceanis 423","43","USA","Florida",138900,"2007","62789.1279211483","0.921"
"Beneteau","Oceanis Clipper 423","43","Europe","France",127543,"2007","38816.4792795643","0.903"
"Beneteau","Cyclades 43.4","43","Europe","Greece",112951,"2007","20287.7253030767","0.887"
"Beneteau","Cyclades 43.4","43","Europe","Greece",91102,"2007","20287.7253030767","0.887"
"Beneteau","Cyclades 43","43","Europe","Greece",91041,"2007","20287.7253030767","0.887"
"Beneteau","423","43","Caribbean","Grenada",125000,"2007","8688.54780185774","0.795"
"Beneteau","Oceanis 423","43","USA","Texas",154900,"2007","62789.1279211483","0.921"
"Beneteau","Cyclades 43.3","43","Europe","United Kingdom",113246,"2007","47923.4822383348","0.929"
"Beneteau","Cyclades 43.4","43","USA","Virginia",129900,"2007","62789.1279211483","0.921"
"Beneteau","423","43","Caribbean","West Indies",125000,"2007","12057.57","0.749"
"Beneteau","Oceanis 46","47","Europe","Greece",194351,"2007","20287.7253030767","0.887"
"Beneteau","Oceanis 46","47","Europe","Greece",174916,"2007","20287.7253030767","0.887"
"Beneteau","Oceanis 46","47","Europe","Greece",163991,"2007","20287.7253030767","0.887"
"Beneteau","Oceanis 46 Owner Version","47","Europe","Greece",160346,"2007","20287.7253030767","0.887"
"Beneteau","Oceanis 46","47","Caribbean","Mexico",130000,"2007","10077.3833104761","0.758"
"Beneteau","Oceanis 46","47","Europe","Turkey",202854,"2007","14055.1055648777","0.838"
"Beneteau","First 50","49","USA","California",299900,"2007","62789.1279211483","0.921"
"Beneteau","First 50","49","Europe","Croatia",228363,"2007","16610.3180919751","0.858"
"Beneteau","Oceanis 49","49","USA","Florida",269000,"2007","62789.1279211483","0.921"
"Beneteau","First 50","49","Europe","France",240520,"2007","38816.4792795643","0.903"
"Beneteau","First 50","49","Europe","France",240510,"2007","38816.4792795643","0.903"
"Beneteau","First 50","49","Europe","Italy",212572,"2007","33281.3366682385","0.895"
"Beneteau","Oceanis 50","49","Europe","Italy",188278,"2007","33281.3366682385","0.895"
"Beneteau","Oceanis 50","49","USA","Massachusetts",199900,"2007","62789.1279211483","0.921"
"Beneteau","First 50","49","Europe","Turkey",230761,"2007","14055.1055648777","0.838"
"Beneteau","Cyclades 50.5","51","Europe","Croatia",139690,"2007","16610.3180919751","0.858"
